,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_35.0,C_35.5,C_36.0,C_1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5
66,TAP,Long Strangle,55.86,1150.0,5202.056604186939,721.7879841003423,41.6,58.36,0.0773911470272334,112.0,70.0,-30.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
55,TAP,Long Strangle,27.93,575.0,2601.0283020934694,360.89399205017116,41.6,58.36,0.0773911470272334,56.0,35.0,-15.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,TAP,Long Strangle,88.9,1605.0,6675.070755233677,1151.1060079498282,45.52,54.43,0.07723007210980935,-128.0,103.0,-45.0,22.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71,TAP,Long Strangle,68.67,1325.0,6615.070755233674,896.7879841003423,41.6,58.36,0.0765732828912619,172.0,82.0,-35.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
146,TAP,Long Strangle,94.45,1505.0,6775.070755233677,1235.5300397491408,45.52,54.43,0.07644492400943721,-156.0,107.0,-45.0,22.0,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
60,TAP,Long Strangle,40.74,750.0,4014.042453140204,535.8939920501712,35.76,64.19,0.07602249811411557,115.99999999999997,47.0,-20.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,TAP,Long Strangle,15.12,400.0,1256.0141510467354,200.0,39.44,60.52,0.0756,-4.0,23.0,-10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,TAP,Long Strangle,60.47,1600.0,5024.0566041869415,800.0,39.44,60.52,0.0755875,-16.0,92.0,-40.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
62,TAP,Long Strangle,45.35,1200.0,3768.042453140206,600.0,39.44,60.52,0.07558333333333334,-12.000000000000028,69.0,-30.000000000000004,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
74,TAP,Long Strangle,75.58,2000.0,6280.070755233677,1000.0,39.44,60.52,0.07558,-20.0,115.0,-50.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
56,TAP,Long Strangle,30.23,800.0,2512.0283020934708,400.0,39.44,60.52,0.075575,-8.0,46.0,-20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
65,TAP,Long Strangle,53.55,925.0,5427.056604186939,710.8939920501712,33.36,66.59,0.07532768682650608,176.0,59.0,-25.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,TAP,Long Strangle,66.36,1100.0,6840.070755233674,885.8939920501712,32.66,67.29,0.07490738236798179,236.0,71.0,-30.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,TAP,Long Strangle,67.25,1260.0,5364.0566041869415,906.1060079498282,45.52,54.43,0.07421868899441586,-112.0,80.0,-35.0,17.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
140,TAP,Long Strangle,71.42,1185.0,5439.0566041869415,969.4240317993126,45.52,54.43,0.07367261142416692,-133.0,83.0,-35.0,17.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
107,TAP,Long Strangle,45.6,915.0,4053.042453140206,661.1060079498282,45.52,54.43,0.06897532234113446,-96.0,57.0,-25.0,12.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
134,TAP,Long Strangle,48.38,865.0,4103.042453140206,703.3180238494845,45.52,54.43,0.06878822717381931,-110.0,59.0,-25.0,12.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
69,TAP,Long Strangle,62.77,1825.0,6455.070755233677,971.1060079498282,54.36,45.6,0.06463763944012485,-80.0,103.0,-45.0,22.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
141,TAP,Long Strangle,73.72,1410.0,6870.070755233677,1140.5300397491408,45.52,54.43,0.0646366140572805,-197.0,94.0,-40.0,19.0,-5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
114,TAP,Long Strangle,69.56,1485.0,6795.070755233677,1077.2120158996563,45.52,54.43,0.06457410330862816,-176.0,91.0,-40.0,19.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
63,TAP,Long Strangle,47.66,1425.0,5199.0566041869415,771.1060079498282,45.52,54.43,0.061807325463220854,-76.00000000000003,80.0,-35.0,17.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
135,TAP,Long Strangle,50.69,1090.0,5534.0566041869415,874.4240317993126,40.12,59.84,0.05796958701568916,-174.0,70.0,-30.0,14.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
128,TAP,Long Strangle,25.34,545.0,2767.0283020934708,437.2120158996563,40.12,59.84,0.057958150916455446,-87.0,35.0,-15.0,7.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
108,TAP,Long Strangle,47.91,1140.0,5484.0566041869415,832.2120158996563,40.12,59.84,0.057569464372858474,-160.0,68.0,-30.0,14.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
101,TAP,Long Strangle,23.95,570.0,2742.0283020934708,416.10600794982815,40.12,59.84,0.057557448204131105,-80.0,34.0,-15.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
57,TAP,Long Strangle,32.54,1025.0,3943.042453140206,571.1060079498282,45.52,54.43,0.056977162815731834,-72.0,57.0,-25.0,12.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
64,TAP,Long Strangle,49.96,1650.0,6630.070755233677,942.2120158996563,45.52,54.43,0.05302415927300235,-140.00000000000003,91.0,-40.0,19.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
136,TAP,Long Strangle,52.99,1315.0,6965.070755233677,1045.5300397491408,37.15,62.8,0.05068242708044444,-238.0,81.0,-35.0,16.0,-5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
109,TAP,Long Strangle,50.22,1365.0,6915.070755233677,1003.3180238494845,40.12,59.84,0.050053919900011574,-224.0,79.0,-35.0,16.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
58,TAP,Long Strangle,34.85,1250.0,5374.0566041869415,742.2120158996563,45.52,54.43,0.046954238483672785,-136.0,68.0,-30.0,14.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
51,TAP,Long Strangle,17.42,625.0,2687.0283020934708,371.10600794982815,45.52,54.43,0.046940765244509616,-68.0,34.0,-15.0,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
129,TAP,Long Strangle,27.65,770.0,4198.042453140206,613.6819761505162,37.15,62.8,0.045055910185666515,-151.0,46.0,-20.0,9.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
102,TAP,Long Strangle,26.26,795.0,4173.042453140206,588.6819761505162,37.15,62.8,0.044608126397411144,-144.0,45.0,-20.0,9.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
156,TAP,Long Strangle,26.46,805.0,6135.070755233674,601.1060079498282,28.86,71.09,0.044018857988537205,105.0,67.0,-26.0,12.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,TAP,Long Strangle,37.15,1475.0,6805.070755233677,913.3180238494845,40.12,59.84,0.04067586429907393,-200.0,79.0,-35.0,16.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
52,TAP,Long Strangle,19.73,850.0,4118.042453140206,543.6819761505162,37.15,62.8,0.03628959734824431,-132.0,45.0,-20.0,9.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
130,TAP,Long Strangle,29.95,995.0,5629.0566041869415,838.6819761505162,35.0,64.95,0.03571079485631505,-215.0,57.0,-25.0,11.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
103,TAP,Long Strangle,28.57,1020.0,5604.0566041869415,813.6819761505162,35.0,64.95,0.035111998099261174,-208.0,56.0,-25.0,11.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
131,TAP,Long Strangle,32.26,1220.0,7060.070755233677,1063.6819761505162,34.72,65.24,0.030328613930969767,-279.0,68.0,-30.0,13.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
104,TAP,Long Strangle,30.87,1245.0,7035.070755233677,1038.6819761505162,34.72,65.24,0.0297203578273381,-272.0,67.0,-30.0,13.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
53,TAP,Long Strangle,22.03,1075.0,5549.0566041869415,768.6819761505162,35.68,64.28,0.028659446537726924,-196.0,56.0,-25.0,11.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
54,TAP,Long Strangle,24.34,1300.0,6980.070755233677,993.6819761505162,34.72,65.24,0.024494758468189364,-260.0,67.0,-30.0,13.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
153,TAP,Long Strangle,7.78,905.0,6285.070755233674,701.1060079498282,23.03,76.93,0.011096752718965068,134.99999999999997,72.0,-31.0,17.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,TAP,Long Strangle,2.0,730.0,4822.056604186939,526.1060079498282,28.86,71.09,0.003801515226548656,70.0,55.0,-22.0,10.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,TAP,Long Strangle,0.85,1030.0,6410.070755233674,665.8939920501712,33.36,66.59,0.0012764794549099303,170.0,67.0,-31.0,17.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,TAP,Long Strangle,-2.83,795.0,6145.070755233674,641.1060079498282,23.03,76.93,-0.004414246575305017,106.0,69.0,-26.0,12.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,TAP,Long Strangle,-12.95,810.0,4942.056604186939,606.1060079498282,28.86,71.09,-0.021365899413872774,94.0,59.0,-26.0,14.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,TAP,Long Strangle,-18.5,910.0,5042.056604186939,545.8939920501712,23.03,76.93,-0.0338893636299623,122.0,55.0,-26.0,14.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,TAP,Long Call Butterfly,24.47,75.0,1313.0141510467347,75.0,32.51,67.45,0.32626666666666665,35.0,12.0,-4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,TAP,Long Call Butterfly,24.47,75.0,1313.0141510467347,75.0,32.51,67.45,0.32626666666666665,35.0,12.0,-4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,TAP,Long Call Butterfly,24.47,75.0,1313.0141510467347,75.0,32.51,67.45,0.32626666666666665,35.0,12.0,-4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,TAP,Long Call Butterfly,24.47,75.0,1313.0141510467347,75.0,32.51,67.45,0.32626666666666665,35.0,12.0,-4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,TAP,Long Call Butterfly,97.87,300.0,5252.056604186939,300.0,32.51,67.45,0.3262333333333334,140.0,48.0,-16.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
40,TAP,Long Call Butterfly,73.4,225.0,3939.042453140204,225.0,32.51,67.45,0.32622222222222225,104.99999999999999,36.0,-12.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41,TAP,Long Call Butterfly,73.4,225.0,3939.042453140204,225.0,32.51,67.45,0.32622222222222225,104.99999999999999,36.0,-12.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
37,TAP,Long Call Butterfly,48.93,150.0,2626.0283020934694,150.0,32.51,67.45,0.3262,70.0,24.0,-8.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
38,TAP,Long Call Butterfly,48.93,150.0,2626.0283020934694,150.0,32.51,67.45,0.3262,70.0,24.0,-8.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39,TAP,Long Call Butterfly,48.93,150.0,2626.0283020934694,150.0,32.51,67.45,0.3262,70.0,24.0,-8.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
32,TAP,Long Call Butterfly,82.93,380.0,5372.056604186939,380.0,32.51,67.45,0.21823684210526317,164.0,52.0,-20.0,12.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
30,TAP,Long Call Butterfly,62.19,284.99999999999994,4029.042453140204,284.99999999999994,32.51,67.45,0.21821052631578952,123.0,39.0,-15.000000000000002,9.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
31,TAP,Long Call Butterfly,62.19,284.99999999999994,4029.042453140204,284.99999999999994,32.51,67.45,0.21821052631578952,123.0,39.0,-15.000000000000002,9.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
27,TAP,Long Call Butterfly,41.46,190.0,2686.0283020934694,190.0,32.51,67.45,0.21821052631578947,82.0,26.0,-10.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28,TAP,Long Call Butterfly,41.46,190.0,2686.0283020934694,190.0,32.51,67.45,0.21821052631578947,82.0,26.0,-10.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
29,TAP,Long Call Butterfly,41.46,190.0,2686.0283020934694,190.0,32.51,67.45,0.21821052631578947,82.0,26.0,-10.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23,TAP,Long Call Butterfly,20.73,95.0,1343.0141510467347,95.0,32.51,67.45,0.21821052631578947,41.0,13.0,-5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,TAP,Long Call Butterfly,20.73,95.0,1343.0141510467347,95.0,32.51,67.45,0.21821052631578947,41.0,13.0,-5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,TAP,Long Call Butterfly,20.73,95.0,1343.0141510467347,95.0,32.51,67.45,0.21821052631578947,41.0,13.0,-5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,TAP,Long Call Butterfly,20.73,95.0,1343.0141510467347,95.0,32.51,67.45,0.21821052631578947,41.0,13.0,-5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,TAP,Long Call Butterfly,38.69,240.0,2736.0283020934694,240.0,32.51,67.45,0.16120833333333331,96.0,24.0,-10.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18,TAP,Long Call Butterfly,38.69,240.0,2736.0283020934694,240.0,32.51,67.45,0.16120833333333331,96.0,24.0,-10.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19,TAP,Long Call Butterfly,38.69,240.0,2736.0283020934694,240.0,32.51,67.45,0.16120833333333331,96.0,24.0,-10.0,6.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20,TAP,Long Call Butterfly,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
21,TAP,Long Call Butterfly,58.03,359.99999999999994,4104.042453140204,359.99999999999994,32.51,67.45,0.16119444444444447,144.0,36.0,-15.000000000000002,9.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22,TAP,Long Call Butterfly,77.37,480.0,5472.056604186939,480.0,32.51,67.45,0.1611875,192.0,48.0,-20.0,12.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
13,TAP,Long Call Butterfly,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,TAP,Long Call Butterfly,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,TAP,Long Call Butterfly,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16,TAP,Long Call Butterfly,19.34,120.0,1368.0141510467347,120.0,32.51,67.45,0.16116666666666665,48.0,12.0,-5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,TAP,Long Call Butterfly,51.25,700.0,5652.056604186939,700.0,32.51,67.45,0.07321428571428572,240.0,48.0,-20.0,12.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TAP,Long Call Butterfly,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8,TAP,Long Call Butterfly,38.43,525.0,4239.042453140204,525.0,32.51,67.45,0.0732,179.99999999999997,36.0,-15.000000000000002,9.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4,TAP,Long Call Butterfly,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5,TAP,Long Call Butterfly,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6,TAP,Long Call Butterfly,25.62,350.0,2826.0283020934694,350.0,32.51,67.45,0.0732,120.0,24.0,-10.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,TAP,Long Call Butterfly,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TAP,Long Call Butterfly,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,TAP,Long Call Butterfly,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,TAP,Long Call Butterfly,12.81,175.0,1413.0141510467347,175.0,32.51,67.45,0.0732,60.0,12.0,-5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,TAP,Long Call Butterfly,-3.38,380.0,3934.042453140203,380.0,32.51,67.45,-0.008894736842105263,127.0,30.999999999999993,-11.000000000000002,5.0,4.0,0.0,4.0,-5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TAP,Long Call Butterfly,-11.47,264.99999999999994,2611.0283020934694,264.99999999999994,32.51,67.45,-0.04328301886792454,84.99999999999999,19.999999999999996,-7.000000000000001,3.0,3.0,0.0,3.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,TAP,Long Call Butterfly,-19.55,149.99999999999997,1288.0141510467347,149.99999999999997,32.51,67.45,-0.13033333333333336,42.99999999999999,8.999999999999996,-2.9999999999999987,1.0000000000000002,2.0,0.0,2.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,TAP,Short Call Butterfly,86.61,295.0,5207.05660418694,295.0,32.51,67.45,0.29359322033898305,134.0,47.0,-15.000000000000002,7.000000000000001,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,TAP,Short Call Butterfly,86.61,295.0,5207.05660418694,295.0,32.51,67.45,0.29359322033898305,134.0,47.0,-15.000000000000002,7.000000000000001,0.0,0.0,0.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,TAP,Short Call Butterfly,62.14,220.0,3894.042453140204,220.0,32.51,67.45,0.28245454545454546,99.0,35.0,-11.0,5.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,TAP,Short Call Butterfly,62.14,220.0,3894.042453140204,220.0,32.51,67.45,0.28245454545454546,99.0,35.0,-11.0,5.0,0.0,0.0,0.0,-1.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,TAP,Short Call Butterfly,88.0,270.0,5182.05660418694,316.10600794982815,32.51,67.45,0.27838762246482585,127.0,48.0,-15.000000000000002,7.000000000000001,-1.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,TAP,Short Call Butterfly,88.0,270.0,5182.05660418694,316.10600794982815,32.51,67.45,0.27838762246482585,127.0,48.0,-15.000000000000002,7.000000000000001,-1.0,0.0,-1.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,TAP,Short Call Butterfly,63.53,195.0,3869.042453140204,241.10600794982815,32.51,67.45,0.26349405616312965,92.0,36.0,-11.0,5.0,-1.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,TAP,Short Call Butterfly,63.53,195.0,3869.042453140204,241.10600794982815,32.51,67.45,0.26349405616312965,92.0,36.0,-11.0,5.0,-1.0,0.0,-1.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,TAP,Short Call Butterfly,37.68,145.0,2581.0283020934694,145.0,32.51,67.45,0.2598620689655172,63.99999999999999,23.0,-6.999999999999999,3.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,TAP,Short Call Butterfly,37.68,145.0,2581.0283020934694,145.0,32.51,67.45,0.2598620689655172,63.99999999999999,23.0,-6.999999999999999,3.0,0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,TAP,Short Call Butterfly,50.89,215.0,3849.0424531402045,215.0,32.51,67.45,0.23669767441860465,93.0,34.0,-10.0,4.000000000000001,0.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,TAP,Short Call Butterfly,50.89,215.0,3849.0424531402045,215.0,32.51,67.45,0.23669767441860465,93.0,34.0,-10.0,4.000000000000001,0.0,0.0,0.0,-2.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
79,TAP,Short Call Butterfly,39.06,120.0,2556.0283020934694,166.10600794982815,19.77,80.18,0.235151036871574,56.999999999999986,24.0,-6.999999999999999,3.0,-1.0,0.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,TAP,Short Call Butterfly,39.06,120.0,2556.0283020934694,166.10600794982815,19.77,80.18,0.235151036871574,56.999999999999986,24.0,-6.999999999999999,3.0,-1.0,0.0,-1.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,TAP,Short Call Butterfly,84.54,225.0,5127.05660418694,371.10600794982815,32.51,67.45,0.2278055277710013,114.99999999999999,48.0,-15.000000000000002,7.000000000000001,-1.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,TAP,Short Call Butterfly,84.54,225.0,5127.05660418694,371.10600794982815,32.51,67.45,0.2278055277710013,114.99999999999999,48.0,-15.000000000000002,7.000000000000001,-1.0,-1.0,0.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,TAP,Short Call Butterfly,53.66,165.0,3799.0424531402045,257.2120158996563,19.77,80.18,0.20862166882955369,79.0,36.0,-10.0,4.000000000000001,-2.0,0.0,-2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,TAP,Short Call Butterfly,53.66,165.0,3799.0424531402045,257.2120158996563,19.77,80.18,0.20862166882955369,79.0,36.0,-10.0,4.000000000000001,-2.0,0.0,-2.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
43,TAP,Short Call Butterfly,60.07,150.0,3814.042453140204,296.10600794982815,19.77,80.18,0.20286653558943724,80.0,36.0,-11.0,5.0,-1.0,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,TAP,Short Call Butterfly,60.07,150.0,3814.042453140204,296.10600794982815,19.77,80.18,0.20286653558943724,80.0,36.0,-11.0,5.0,-1.0,-1.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
103,TAP,Short Call Butterfly,26.42,140.0,2536.0283020934694,140.0,19.77,80.18,0.18871428571428572,57.99999999999999,21.999999999999996,-6.0,2.0000000000000004,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
